"","P-value","NA"
"10562",NA,NA
"10563",NA,NA
"10564",NA,NA
"10565",NA,NA
"10566",NA,NA
"10567",NA,NA
"10568",NA,NA
"10569",NA,NA
"10570",NA,NA
"10571",NA,NA
"10572",NA,NA
"10573",NA,NA
"10574",NA,NA
"10575",NA,NA
"10576",NA,NA
"10577",NA,NA
"10578",NA,NA
"10579",NA,NA
"10580",NA,NA
"10581",NA,NA
"10582",NA,NA
"10583",NA,NA
"10584",NA,NA
"10585",NA,NA
"10586",NA,NA
"10587",NA,NA
"10588",NA,NA
"10589",NA,NA
"10590",NA,NA
"10591",NA,NA
"10592",NA,NA
"10593",NA,NA
"10594",NA,NA
"10595",NA,NA
"10596",NA,NA
"10597",NA,NA
"10598",NA,NA
"10599",NA,NA
"10600",NA,NA
"10601",NA,NA
"10602",NA,NA
"10603",NA,NA
"10604",NA,NA
"10605",NA,NA
"10606",NA,NA
"10607",NA,NA
"10608",NA,NA
"10609",NA,NA
"10610",NA,NA
"10611",NA,NA
"10612",NA,NA
"10613",NA,NA
"10614",NA,NA
"10615",NA,NA
"10616",NA,NA
"10617",NA,NA
"10618",NA,NA
"10619",NA,NA
"10620",NA,NA
"10621",NA,NA
"10622",NA,NA
"10623",NA,NA
"10624",NA,NA
"10625",NA,NA
"10626",NA,NA
"10627",NA,NA
"10628",NA,NA
"10629",NA,NA
"10630",NA,NA
"10631",NA,NA
"10632",NA,NA
"10633",NA,NA
"10634",NA,NA
"10635",NA,NA
"10636",NA,NA
"10637",NA,NA
"10638",NA,NA
"10639",NA,NA
"10640",NA,NA
"10641",NA,NA
"10642",NA,NA
"10643",NA,NA
"10644",NA,NA
"10645",NA,NA
"10646",NA,NA
"10647",NA,NA
"10648",NA,NA
"10649",NA,NA
"10650",NA,NA
"10651",NA,NA
"10652",NA,NA
"10653",NA,NA
"10654",NA,NA
"10655",NA,NA
"10656",NA,NA
"10657",NA,NA
"10658",NA,NA
"10659",NA,NA
"10660",NA,NA
"10661",NA,NA
"10662",NA,NA
"10663",NA,NA
"10664",NA,NA
"10665",NA,NA
"10666",NA,NA
"10667",NA,NA
"10668",NA,NA
"10669",NA,NA
"10670",NA,NA
"10671",NA,NA
"10672",NA,NA
"10673",NA,NA
"10674",NA,NA
"10675",NA,NA
"10676",NA,NA
"10677",NA,NA
"10678",NA,NA
"10679",NA,NA
"10680",NA,NA
"10681",NA,NA
"10682",NA,NA
"10683",NA,NA
"10684",NA,NA
"10685",NA,NA
"10686",NA,NA
"10687",NA,NA
"10688",NA,NA
"10689",NA,NA
"10690",NA,NA
"10691",NA,NA
"10692",NA,NA
"10693",NA,NA
"10694",NA,NA
"10695",NA,NA
"10696",NA,NA
"10697",NA,NA
"10698",NA,NA
"10699",NA,NA
"10700",NA,NA
"10701",NA,NA
"10702",NA,NA
"10703",NA,NA
"10704",NA,NA
"10705",NA,NA
"10706",NA,NA
"10707",NA,NA
"10708",NA,NA
"10709",NA,NA
"10710",NA,NA
"10711",NA,NA
"10712",NA,NA
"10713",NA,NA
"10714",NA,NA
"10715",NA,NA
"10716",NA,NA
"10717",NA,NA
"10718",NA,NA
"10719",NA,NA
"10720",NA,NA
"10721",NA,NA
"10722",NA,NA
"10723",NA,NA
"10724",NA,NA
"10725",NA,NA
"10726",NA,NA
"10727",NA,NA
"10728",NA,NA
"10729",NA,NA
"10730",NA,NA
"10731",NA,NA
"10732",NA,NA
"10733",NA,NA
"10734",NA,NA
"10735",NA,NA
"10736",NA,NA
"10737",NA,NA
"10738",NA,NA
"10739",NA,NA
"10740",NA,NA
"10741",NA,NA
"10742",NA,NA
"10743",NA,NA
"10744",NA,NA
"10745",NA,NA
"10746",NA,NA
"10747",NA,NA
"10748",NA,NA
"10749",NA,NA
"10750",NA,NA
"10751",NA,NA
"10752",NA,NA
"10753",NA,NA
"10754",NA,NA
"10755",NA,NA
"10756",NA,NA
"10757",NA,NA
"10758",NA,NA
"10759",NA,NA
"10760",NA,NA
"10761",NA,NA
"10762",NA,NA
"10763",NA,NA
"10764",NA,NA
"10765",NA,NA
"10766",NA,NA
"10767",NA,NA
"10768",NA,NA
"10769",NA,NA
"10770",NA,NA
"10771",NA,NA
"10772",NA,NA
"10773",NA,NA
"10774",NA,NA
"10775",NA,NA
"10776",NA,NA
"10777",NA,NA
"10778",NA,NA
"10779",NA,NA
"10780",NA,NA
"10781",NA,NA
"10782",NA,NA
"10783",NA,NA
"10784",NA,NA
"10785",NA,NA
"10786",NA,NA
"10787",NA,NA
"10788",NA,NA
"10789",NA,NA
"10790",NA,NA
"10791",NA,NA
"10792",NA,NA
"10793",NA,NA
"10794",NA,NA
"10795",NA,NA
"10796",NA,NA
"10797",NA,NA
"10798",NA,NA
"10799",NA,NA
"10800",NA,NA
"10801",NA,NA
"10802",NA,NA
"10803",NA,NA
"10804",NA,NA
"10805",NA,NA
"10806",NA,NA
"10807",NA,NA
"10808",NA,NA
"10809",NA,NA
"10810",NA,NA
"10811",NA,NA
"10812",NA,NA
"10813",NA,NA
"10814",NA,NA
"10815",NA,NA
"10816",NA,NA
"10817",NA,NA
"10818",NA,NA
"10819",NA,NA
"10820",NA,NA
"10821",NA,NA
"10822",NA,NA
"10823",NA,NA
"10824",NA,NA
"10825",NA,NA
"10826",NA,NA
"10827",NA,NA
"10828",NA,NA
"10829",NA,NA
"10830",NA,NA
"10831",NA,NA
"10832",NA,NA
"10833",NA,NA
"10834",NA,NA
"10835",NA,NA
"10836",NA,NA
"10837",NA,NA
"10838",NA,NA
"10839",NA,NA
"10840",NA,NA
"10841",NA,NA
"10842",NA,NA
"10843",NA,NA
"10844",NA,NA
"10845",NA,NA
"10846",NA,NA
"10847",NA,NA
"10848",NA,NA
"10849",NA,NA
"10850",NA,NA
"10851",NA,NA
"10852",NA,NA
"10853",NA,NA
"10854",NA,NA
"10855",NA,NA
"10856",NA,NA
"10857",NA,NA
"10858",NA,NA
"10859",NA,NA
"10860",NA,NA
"10861",NA,NA
"10862",NA,NA
"10863",NA,NA
"10864",NA,NA
"10865",NA,NA
"10866",NA,NA
"10867",NA,NA
"10868",NA,NA
"10869",NA,NA
"10870",NA,NA
"10871",NA,NA
"10872",NA,NA
"10873",NA,NA
"10874",NA,NA
"10875",NA,NA
"10876",NA,NA
"10877",NA,NA
"10878",NA,NA
"10879",NA,NA
"10880",NA,NA
"10881",NA,NA
"10882",NA,NA
"10883",NA,NA
"10884",NA,NA
"10885",NA,NA
"10886",NA,NA
"10887",NA,NA
"10888",NA,NA
"10889",NA,NA
"10890",NA,NA
"10891",NA,NA
"10892",NA,NA
"10893",NA,NA
"10894",NA,NA
"10895",NA,NA
"10896",NA,NA
"10897",NA,NA
"10898",NA,NA
"10899",NA,NA
"10900",NA,NA
"10901",NA,NA
"10902",NA,NA
"10903",NA,NA
"10904",NA,NA
"10905",NA,NA
"10906",NA,NA
"10907",NA,NA
"10908",NA,NA
"10909",NA,NA
"10910",NA,NA
"10911",NA,NA
"10912",NA,NA
"10913",NA,NA
"10914",NA,NA
"10915",NA,NA
"10916",NA,NA
"10917",NA,NA
"10918",NA,NA
"10919",NA,NA
"10920",NA,NA
"10921",NA,NA
"10922",NA,NA
"10923",NA,NA
"10924",NA,NA
"10925",NA,NA
"10926",NA,NA
"10927",NA,NA
"10928",NA,NA
"10929",NA,NA
"10930",NA,NA
"10931",NA,NA
"10932",NA,NA
"10933",NA,NA
"10934",NA,NA
"10935",NA,NA
"10936",NA,NA
"10937",NA,NA
"10938",NA,NA
"10939",NA,NA
"10940",NA,NA
"10941",NA,NA
"10942",NA,NA
"10943",NA,NA
"10944",NA,NA
"10945",NA,NA
"10946",NA,NA
"10947",NA,NA
"10948",NA,NA
"10949",NA,NA
"10950",NA,NA
"10951",NA,NA
"10952",NA,NA
"10953",NA,NA
"10954",NA,NA
"10955",NA,NA
"10956",NA,NA
"10957",NA,NA
"10958",NA,NA
"10959",NA,NA
"10960",NA,NA
"10961",NA,NA
"10962",NA,NA
"10963",NA,NA
"10964",NA,NA
"10965",NA,NA
"10966",NA,NA
"10967",NA,NA
"10968",NA,NA
"10969",NA,NA
"10970",NA,NA
"10971",NA,NA
"10972",NA,NA
"10973",NA,NA
"10974",NA,NA
"10975",NA,NA
"10976",NA,NA
"10977",NA,NA
"10978",NA,NA
"10979",NA,NA
"10980",NA,NA
"10981",NA,NA
"10982",NA,NA
"10983",NA,NA
"10984",NA,NA
"10985",NA,NA
"10986",NA,NA
"10987",NA,NA
"10988",NA,NA
"10989",NA,NA
"10990",NA,NA
"10991",NA,NA
"10992",NA,NA
"10993",NA,NA
"10994",NA,NA
"10995",NA,NA
"10996",NA,NA
"10997",NA,NA
"10998",NA,NA
"10999",NA,NA
"11000",NA,NA
"11001",NA,NA
"11002",NA,NA
"11003",NA,NA
"11004",NA,NA
"11005",NA,NA
"11006",NA,NA
"11007",NA,NA
"11008",NA,NA
"11009",NA,NA
"11010",NA,NA
"11011",NA,NA
"11012",NA,NA
"11013",NA,NA
"11014",NA,NA
"11015",NA,NA
"11016",NA,NA
"11017",NA,NA
"11018",NA,NA
"11019",NA,NA
"11020",NA,NA
"11021",NA,NA
"11022",NA,NA
"11023",NA,NA
"11024",NA,NA
"11025",NA,NA
"11026",NA,NA
"11027",NA,NA
"11028",NA,NA
"11029",NA,NA
"11030",NA,NA
"11031",NA,NA
"11032",NA,NA
"11033",NA,NA
"11034",NA,NA
"11035",NA,NA
"11036",NA,NA
"11037",NA,NA
"11038",NA,NA
"11039",NA,NA
"11040",NA,NA
"11041",NA,NA
"11042",NA,NA
"11043",NA,NA
"11044",NA,NA
"11045",NA,NA
"11046",NA,NA
"11047",NA,NA
"11048",NA,NA
"11049",NA,NA
"11050",NA,NA
"11051",NA,NA
"11052",NA,NA
"11053",NA,NA
"11054",NA,NA
"11055",NA,NA
"11056",NA,NA
"11057",NA,NA
"11058",NA,NA
"11059",NA,NA
"11060",NA,NA
"11061",NA,NA
"11062",NA,NA
"11063",NA,NA
"11064",NA,NA
"11065",NA,NA
"11066",NA,NA
"11067",NA,NA
"11068",NA,NA
"11069",NA,NA
"11070",NA,NA
"11071",NA,NA
"11072",NA,NA
"11073",NA,NA
"11074",NA,NA
"11075",NA,NA
"11076",NA,NA
"11077",NA,NA
"11078",NA,NA
"11079",NA,NA
"11080",NA,NA
"11081",NA,NA
"11082",NA,NA
"11083",NA,NA
"11084",NA,NA
"11085",NA,NA
"11086",NA,NA
"11087",NA,NA
"11088",NA,NA
"11089",NA,NA
"11090",NA,NA
"11091",NA,NA
"11092",NA,NA
"11093",NA,NA
"11094",NA,NA
"11095",NA,NA
"11096",NA,NA
"11097",NA,NA
"11098",NA,NA
"11099",NA,NA
"11100",NA,NA
"11101",NA,NA
"11102",NA,NA
"11103",NA,NA
"11104",NA,NA
"11105",NA,NA
"11106",NA,NA
"11107",NA,NA
"11108",NA,NA
"11109",NA,NA
"11110",NA,NA
"11111",NA,NA
"11112",NA,NA
"11113",NA,NA
"11114",NA,NA
"11115",NA,NA
"11116",NA,NA
"11117",NA,NA
"11118",NA,NA
"11119",NA,NA
"11120",NA,NA
"11121",NA,NA
"11122",NA,NA
"11123",NA,NA
"11124",NA,NA
"11125",NA,NA
"11126",NA,NA
"11127",NA,NA
"11128",NA,NA
"11129",NA,NA
"11130",NA,NA
"11131",NA,NA
"11132",NA,NA
"11133",NA,NA
"11134",NA,NA
"11135",NA,NA
"11136",NA,NA
"11137",NA,NA
"11138",NA,NA
"11139",NA,NA
"11140",NA,NA
"11141",NA,NA
"11142",NA,NA
"11143",NA,NA
"11144",NA,NA
"11145",NA,NA
"11146",NA,NA
"11147",NA,NA
"11148",NA,NA
"11149",NA,NA
"11150",NA,NA
"11151",NA,NA
"11152",NA,NA
"11153",NA,NA
"11154",NA,NA
"11155",NA,NA
"11156",NA,NA
"11157",NA,NA
"11158",NA,NA
"11159",NA,NA
"11160",NA,NA
"11161",NA,NA
"11162",NA,NA
"11163",NA,NA
"11164",NA,NA
"11165",NA,NA
"11166",NA,NA
"11167",NA,NA
"11168",NA,NA
"11169",NA,NA
"11170",NA,NA
"11171",NA,NA
"11172",NA,NA
"11173",NA,NA
"11174",NA,NA
"11175",NA,NA
"11176",NA,NA
"11177",NA,NA
"11178",NA,NA
"11179",NA,NA
"11180",NA,NA
"11181",NA,NA
"11182",NA,NA
"11183",NA,NA
"11184",NA,NA
"11185",NA,NA
"11186",NA,NA
"11187",NA,NA
"11188",NA,NA
"11189",NA,NA
"11190",NA,NA
"11191",NA,NA
"11192",NA,NA
"11193",NA,NA
"11194",NA,NA
"11195",NA,NA
"11196",NA,NA
"11197",NA,NA
"11198",NA,NA
"11199",NA,NA
"11200",NA,NA
"11201",NA,NA
"11202",NA,NA
"11203",NA,NA
"11204",NA,NA
"11205",NA,NA
"11206",NA,NA
"11207",NA,NA
"11208",NA,NA
"11209",NA,NA
"11210",NA,NA
"11211",NA,NA
"11212",NA,NA
"11213",NA,NA
"11214",NA,NA
"11215",NA,NA
"11216",NA,NA
"11217",NA,NA
"11218",NA,NA
"11219",NA,NA
"11220",NA,NA
"11221",NA,NA
"11222",NA,NA
"11223",NA,NA
"11224",NA,NA
"11225",NA,NA
"11226",NA,NA
"11227",NA,NA
"11228",NA,NA
"11229",NA,NA
"11230",NA,NA
"11231",NA,NA
"11232",NA,NA
"11233",NA,NA
"11234",NA,NA
"11235",NA,NA
"11236",NA,NA
"11237",NA,NA
"11238",NA,NA
"11239",NA,NA
"11240",NA,NA
"11241",NA,NA
"11242",NA,NA
"11243",NA,NA
"11244",NA,NA
"11245",NA,NA
"11246",NA,NA
"11247",NA,NA
"11248",NA,NA
"11249",NA,NA
"11250",NA,NA
"11251",NA,NA
"11252",NA,NA
"11253",NA,NA
"11254",NA,NA
"11255",NA,NA
"11256",NA,NA
"11257",NA,NA
"11258",NA,NA
"11259",NA,NA
"11260",NA,NA
"11261",NA,NA
"11262",NA,NA
"11263",NA,NA
"11264",NA,NA
"11265",NA,NA
"11266",NA,NA
"11267",NA,NA
"11268",NA,NA
"11269",NA,NA
"11270",NA,NA
"11271",NA,NA
"11272",NA,NA
"11273",NA,NA
"11274",NA,NA
"11275",NA,NA
"11276",NA,NA
"11277",NA,NA
"11278",NA,NA
"11279",NA,NA
"11280",NA,NA
"11281",NA,NA
"11282",NA,NA
"11283",NA,NA
"11284",NA,NA
"11285",NA,NA
"11286",NA,NA
"11287",NA,NA
"11288",NA,NA
"11289",NA,NA
"11290",NA,NA
"11291",NA,NA
"11292",NA,NA
"11293",NA,NA
"11294",NA,NA
"11295",NA,NA
"11296",NA,NA
"11297",NA,NA
"11298",NA,NA
"11299",NA,NA
"11300",NA,NA
"11301",NA,NA
"11302",NA,NA
"11303",NA,NA
"11304",NA,NA
"11305",NA,NA
"11306",NA,NA
"11307",NA,NA
"11308",NA,NA
"11309",NA,NA
"11310",NA,NA
"11311",NA,NA
"11312",NA,NA
"11313",NA,NA
"11314",NA,NA
"11315",NA,NA
"11316",NA,NA
"11317",NA,NA
"11318",NA,NA
"11319",NA,NA
"11320",NA,NA
"11321",NA,NA
"11322",NA,NA
"11323",NA,NA
"11324",NA,NA
"11325",NA,NA
"11326",NA,NA
"11327",NA,NA
"11328",NA,NA
"11329",NA,NA
"11330",NA,NA
"11331",NA,NA
"11332",NA,NA
"11333",NA,NA
"11334",NA,NA
"11335",NA,NA
"11336",NA,NA
"11337",NA,NA
"11338",NA,NA
"11339",NA,NA
"11340",NA,NA
"11341",NA,NA
"11342",NA,NA
"11343",NA,NA
"11344",NA,NA
"11345",NA,NA
"11346",NA,NA
"11347",NA,NA
"11348",NA,NA
"11349",NA,NA
"11350",NA,NA
"11351",NA,NA
"11352",NA,NA
"11353",NA,NA
"11354",NA,NA
"11355",NA,NA
"11356",NA,NA
"11357",NA,NA
"11358",NA,NA
"11359",NA,NA
"11360",NA,NA
"11361",NA,NA
"11362",NA,NA
"11363",NA,NA
"11364",NA,NA
"11365",NA,NA
"11366",NA,NA
"11367",NA,NA
"11368",NA,NA
"11369",NA,NA
"11370",NA,NA
"11371",NA,NA
"11372",NA,NA
"11373",NA,NA
"11374",NA,NA
"11375",NA,NA
"11376",NA,NA
"11377",NA,NA
"11378",NA,NA
"11379",NA,NA
"11380",NA,NA
"11381",NA,NA
"11382",NA,NA
"11383",NA,NA
"11384",NA,NA
"11385",NA,NA
"11386",NA,NA
"11387",NA,NA
"11388",NA,NA
"11389",NA,NA
"11390",NA,NA
"11391",NA,NA
"11392",NA,NA
"11393",NA,NA
"11394",NA,NA
"11395",NA,NA
"11396",NA,NA
"11397",NA,NA
"11398",NA,NA
"11399",NA,NA
"11400",NA,NA
"11401",NA,NA
"11402",NA,NA
"11403",NA,NA
"11404",NA,NA
"11405",NA,NA
"11406",NA,NA
"11407",NA,NA
"11408",NA,NA
"11409",NA,NA
"11410",NA,NA
"11411",NA,NA
"11412",NA,NA
"11413",NA,NA
"11414",NA,NA
"11415",NA,NA
"11416",NA,NA
"11417",NA,NA
"11418",NA,NA
"11419",NA,NA
"11420",NA,NA
"11421",NA,NA
"11422",NA,NA
"11423",NA,NA
"11424",NA,NA
"11425",NA,NA
"11426",NA,NA
"11427",NA,NA
"11428",NA,NA
"11429",NA,NA
"11430",NA,NA
"11431",NA,NA
"11432",NA,NA
"11433",NA,NA
"11434",NA,NA
"11435",NA,NA
"11436",NA,NA
"11437",NA,NA
"11438",NA,NA
"11439",NA,NA
"11440",NA,NA
"11441",NA,NA
"11442",NA,NA
"11443",NA,NA
"11444",NA,NA
"11445",NA,NA
"11446",NA,NA
"11447",NA,NA
"11448",NA,NA
"11449",NA,NA
"11450",NA,NA
"11451",NA,NA
"11452",NA,NA
"11453",NA,NA
"11454",NA,NA
"11455",NA,NA
"11456",NA,NA
"11457",NA,NA
"11458",NA,NA
"11459",NA,NA
"11460",NA,NA
"11461",NA,NA
"11462",NA,NA
"11463",NA,NA
"11464",NA,NA
"11465",NA,NA
"11466",NA,NA
"11467",NA,NA
"11468",NA,NA
"11469",NA,NA
"11470",NA,NA
"11471",NA,NA
"11472",NA,NA
"11473",NA,NA
"11474",NA,NA
"11475",NA,NA
"11476",NA,NA
"11477",NA,NA
"11478",NA,NA
"11479",NA,NA
"11480",NA,NA
"11481",NA,NA
"11482",NA,NA
"11483",NA,NA
"11484",NA,NA
"11485",NA,NA
"11486",NA,NA
"11487",NA,NA
"11488",NA,NA
"11489",NA,NA
"11490",NA,NA
"11491",NA,NA
"11492",NA,NA
"11493",NA,NA
"11494",NA,NA
"11495",NA,NA
"11496",NA,NA
"11497",NA,NA
"11498",NA,NA
"11499",NA,NA
"11500",NA,NA
"11501",NA,NA
"11502",NA,NA
"11503",NA,NA
"11504",NA,NA
"11505",NA,NA
"11506",NA,NA
"11507",NA,NA
"11508",NA,NA
"11509",NA,NA
"11510",NA,NA
"11511",NA,NA
"11512",NA,NA
"11513",NA,NA
"11514",NA,NA
"11515",NA,NA
"11516",NA,NA
"11517",NA,NA
"11518",NA,NA
"11519",NA,NA
"11520",NA,NA
"11521",NA,NA
"11522",NA,NA
"11523",NA,NA
"11524",NA,NA
"11525",NA,NA
"11526",NA,NA
"11527",NA,NA
"11528",NA,NA
"11529",NA,NA
"11530",NA,NA
"11531",NA,NA
"11532",NA,NA
"11533",NA,NA
"11534",NA,NA
"11535",NA,NA
"11536",NA,NA
"11537",NA,NA
"11538",NA,NA
"11539",NA,NA
"11540",NA,NA
"11541",NA,NA
"11542",NA,NA
"11543",NA,NA
"11544",NA,NA
"11545",NA,NA
"11546",NA,NA
"11547",NA,NA
"11548",NA,NA
"11549",NA,NA
"11550",NA,NA
"11551",NA,NA
"11552",NA,NA
"11553",NA,NA
"11554",NA,NA
"11555",NA,NA
"11556",NA,NA
"11557",NA,NA
"11558",NA,NA
"11559",NA,NA
"11560",NA,NA
"11561",NA,NA
"11562",NA,NA
"11563",NA,NA
"11564",NA,NA
"11565",NA,NA
"11566",NA,NA
"11567",NA,NA
"11568",NA,NA
"11569",NA,NA
"11570",NA,NA
"11571",NA,NA
"11572",NA,NA
"11573",NA,NA
"11574",NA,NA
"11575",NA,NA
"11576",NA,NA
"11577",NA,NA
"11578",NA,NA
"11579",NA,NA
"11580",NA,NA
"11581",NA,NA
"11582",NA,NA
"11583",NA,NA
"11584",NA,NA
"11585",NA,NA
"11586",NA,NA
"11587",NA,NA
"11588",NA,NA
"11589",NA,NA
"11590",NA,NA
"11591",NA,NA
"11592",NA,NA
"11593",NA,NA
"11594",NA,NA
"11595",NA,NA
"11596",NA,NA
"11597",NA,NA
"11598",NA,NA
"11599",NA,NA
"11600",NA,NA
"11601",NA,NA
"11602",NA,NA
"11603",NA,NA
"11604",NA,NA
"11605",NA,NA
"11606",NA,NA
"11607",NA,NA
"11608",NA,NA
"11609",NA,NA
"11610",NA,NA
"11611",NA,NA
"11612",NA,NA
"11613",NA,NA
"11614",NA,NA
"11615",NA,NA
"11616",NA,NA
"11617",NA,NA
"11618",NA,NA
"11619",NA,NA
"11620",NA,NA
"11621",NA,NA
"11622",NA,NA
"11623",NA,NA
"11624",NA,NA
"11625",NA,NA
"11626",NA,NA
"11627",NA,NA
"11628",NA,NA
"11629",NA,NA
"11630",NA,NA
"11631",NA,NA
"11632",NA,NA
"11633",NA,NA
"11634",NA,NA
"11635",NA,NA
"11636",NA,NA
"11637",NA,NA
"11638",NA,NA
"11639",NA,NA
"11640",NA,NA
"11641",NA,NA
"11642",NA,NA
"11643",NA,NA
"11644",NA,NA
"11645",NA,NA
"11646",NA,NA
"11647",NA,NA
"11648",NA,NA
"11649",NA,NA
"11650",NA,NA
"11651",NA,NA
"11652",NA,NA
"11653",NA,NA
"11654",NA,NA
"11655",NA,NA
"11656",NA,NA
"11657",NA,NA
"11658",NA,NA
"11659",NA,NA
"11660",NA,NA
"11661",NA,NA
"11662",NA,NA
"11663",NA,NA
"11664",NA,NA
"11665",NA,NA
"11666",NA,NA
"11667",NA,NA
"11668",NA,NA
"11669",NA,NA
"11670",NA,NA
"11671",NA,NA
"11672",NA,NA
"11673",NA,NA
"11674",NA,NA
"11675",NA,NA
"11676",NA,NA
"11677",NA,NA
"11678",NA,NA
"11679",NA,NA
"11680",NA,NA
"11681",NA,NA
"11682",NA,NA
"11683",NA,NA
"11684",NA,NA
"11685",NA,NA
"11686",NA,NA
"11687",NA,NA
"11688",NA,NA
"11689",NA,NA
"11690",NA,NA
"11691",NA,NA
"11692",NA,NA
"11693",NA,NA
"11694",NA,NA
"11695",NA,NA
"11696",NA,NA
"11697",NA,NA
"11698",NA,NA
"11699",NA,NA
"11700",NA,NA
"11701",NA,NA
"11702",NA,NA
"11703",NA,NA
"11704",NA,NA
"11705",NA,NA
"11706",NA,NA
"11707",NA,NA
"11708",NA,NA
"11709",NA,NA
"11710",NA,NA
"11711",NA,NA
"11712",NA,NA
"11713",NA,NA
"11714",NA,NA
"11715",NA,NA
"11716",NA,NA
"11717",NA,NA
"11718",NA,NA
"11719",NA,NA
"11720",NA,NA
"11721",NA,NA
"11722",NA,NA
"11723",NA,NA
"11724",NA,NA
"11725",NA,NA
"11726",NA,NA
"11727",NA,NA
"11728",NA,NA
"11729",NA,NA
"11730",NA,NA
"11731",NA,NA
"11732",NA,NA
"11733",NA,NA
"11734",NA,NA
"11735",NA,NA
"11736",NA,NA
"11737",NA,NA
"11738",NA,NA
"11739",NA,NA
"11740",NA,NA
"11741",NA,NA
"11742",NA,NA
"11743",NA,NA
"11744",NA,NA
"11745",NA,NA
"11746",NA,NA
"11747",NA,NA
"11748",NA,NA
"11749",NA,NA
"11750",NA,NA
"11751",NA,NA
"11752",NA,NA
"11753",NA,NA
"11754",NA,NA
"11755",NA,NA
"11756",NA,NA
"11757",NA,NA
"11758",NA,NA
"11759",NA,NA
"11760",NA,NA
"11761",NA,NA
"11762",NA,NA
"11763",NA,NA
"11764",NA,NA
"11765",NA,NA
"11766",NA,NA
"11767",NA,NA
"11768",NA,NA
"11769",NA,NA
"11770",NA,NA
"11771",NA,NA
"11772",NA,NA
"11773",NA,NA
"11774",NA,NA
"11775",NA,NA
"11776",NA,NA
"11777",NA,NA
"11778",NA,NA
"11779",NA,NA
"11780",NA,NA
"11781",NA,NA
"11782",NA,NA
"11783",NA,NA
"11784",NA,NA
"11785",NA,NA
"11786",NA,NA
"11787",NA,NA
"11788",NA,NA
"11789",NA,NA
"11790",NA,NA
"11791",NA,NA
"11792",NA,NA
"11793",NA,NA
"11794",NA,NA
"11795",NA,NA
"11796",NA,NA
"11797",NA,NA
"11798",NA,NA
"11799",NA,NA
"11800",NA,NA
"11801",NA,NA
"11802",NA,NA
"11803",NA,NA
"11804",NA,NA
"11805",NA,NA
"11806",NA,NA
"11807",NA,NA
"11808",NA,NA
"11809",NA,NA
"11810",NA,NA
"11811",NA,NA
"11812",NA,NA
"11813",NA,NA
"11814",NA,NA
"11815",NA,NA
"11816",NA,NA
"11817",NA,NA
"11818",NA,NA
"11819",NA,NA
"11820",NA,NA
"11821",NA,NA
"11822",NA,NA
"11823",NA,NA
"11824",NA,NA
"11825",NA,NA
"11826",NA,NA
"11827",NA,NA
"11828",NA,NA
"11829",NA,NA
"11830",NA,NA
"11831",NA,NA
"11832",NA,NA
"11833",NA,NA
"11834",NA,NA
"11835",NA,NA
"11836",NA,NA
"11837",NA,NA
"11838",NA,NA
"11839",NA,NA
"11840",NA,NA
"11841",NA,NA
"11842",NA,NA
"11843",NA,NA
"11844",NA,NA
"11845",NA,NA
"11846",NA,NA
"11847",NA,NA
"11848",NA,NA
"11849",NA,NA
"11850",NA,NA
"11851",NA,NA
"11852",NA,NA
"11853",NA,NA
"11854",NA,NA
"11855",NA,NA
"11856",NA,NA
"11857",NA,NA
"11858",NA,NA
"11859",NA,NA
"11860",NA,NA
"11861",NA,NA
"11862",NA,NA
"11863",NA,NA
"11864",NA,NA
"11865",NA,NA
"11866",NA,NA
"11867",NA,NA
"11868",NA,NA
"11869",NA,NA
"11870",NA,NA
"11871",NA,NA
"11872",NA,NA
"11873",NA,NA
"11874",NA,NA
"11875",NA,NA
"11876",NA,NA
"11877",NA,NA
"11878",NA,NA
"11879",NA,NA
"11880",NA,NA
"11881",NA,NA
"11882",NA,NA
"11883",NA,NA
"11884",NA,NA
"11885",NA,NA
"11886",NA,NA
"11887",NA,NA
"11888",NA,NA
"11889",NA,NA
"11890",NA,NA
"11891",NA,NA
"11892",NA,NA
"11893",NA,NA
"11894",NA,NA
"11895",NA,NA
"11896",NA,NA
"11897",NA,NA
"11898",NA,NA
"11899",NA,NA
"11900",NA,NA
"11901",NA,NA
"11902",NA,NA
"11903",NA,NA
"11904",NA,NA
"11905",NA,NA
"11906",NA,NA
"11907",NA,NA
"11908",NA,NA
"11909",NA,NA
"11910",NA,NA
"11911",NA,NA
"11912",NA,NA
"11913",NA,NA
"11914",NA,NA
"11915",NA,NA
"11916",NA,NA
"11917",NA,NA
"11918",NA,NA
"11919",NA,NA
"11920",NA,NA
"11921",NA,NA
"11922",NA,NA
"11923",NA,NA
"11924",NA,NA
"11925",NA,NA
"11926",NA,NA
"11927",NA,NA
"11928",NA,NA
"11929",NA,NA
"11930",NA,NA
"11931",NA,NA
"11932",NA,NA
"11933",NA,NA
"11934",NA,NA
"11935",NA,NA
"11936",NA,NA
"11937",NA,NA
"11938",NA,NA
"11939",NA,NA
"11940",NA,NA
"11941",NA,NA
"11942",NA,NA
"11943",NA,NA
"11944",NA,NA
"11945",NA,NA
"11946",NA,NA
"11947",NA,NA
"11948",NA,NA
"11949",NA,NA
"11950",NA,NA
"11951",NA,NA
"11952",NA,NA
"11953",NA,NA
"11954",NA,NA
"11955",NA,NA
"11956",NA,NA
"11957",NA,NA
"11958",NA,NA
"11959",NA,NA
"11960",NA,NA
